Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Spent,functional_foods,food
1210,5644,57,Graduation,Together,42213.0,0,1,12-10-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,363,332,31
1211,7192,59,Graduation,Together,65748.0,0,1,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,545,284,261
1212,2324,42,Graduation,Together,77044.0,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,1065,735,330
1214,3439,42,Graduation,Married,56721.0,1,1,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,296,245,51
1215,1506,39,Graduation,Single,42160.0,1,1,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,140,83,57
1216,232,49,Graduation,Single,61559.0,0,1,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,530,327,203
1217,8876,51,PhD,Together,33629.0,1,1,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,152,136,16
1218,4500,23,PhD,Together,68682.0,0,0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,1598,994,604
1219,9739,51,Graduation,Single,34377.0,0,1,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,114,89,25
1221,1176,41,Graduation,Married,26228.0,1,0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,25,12,13
1222,1627,57,2n Cycle,Divorced,77297.0,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,789,571,218
1223,938,33,Graduation,Married,40211.0,1,1,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,87,77,10
1224,2740,56,PhD,Widow,33438.0,1,1,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,90,70,20
1225,257,55,PhD,Married,75032.0,0,1,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1215,976,239
1226,4058,59,PhD,Single,61284.0,0,0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,811,670,141
1227,7736,28,Graduation,Married,22518.0,1,0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,61,40,21
1228,8210,39,Master,Married,54730.0,0,1,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,405,381,24
1229,833,59,Master,Married,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,72,58,14
1230,6230,43,Graduation,Divorced,44421.0,1,1,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,189,118,71
1231,7325,28,PhD,Together,38197.0,1,0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,27,13
1232,1307,36,Graduation,Divorced,41986.0,0,1,09-02-2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,63,42,21
1233,1502,31,Graduation,Together,28427.0,1,0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,52,27,25
1234,6211,38,PhD,Together,37395.0,1,0,02-05-2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,30,9
1235,843,43,Graduation,Married,64722.0,1,0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,805,465,340
1236,4174,58,Master,Together,55249.0,0,1,17-04-2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,130,108,22
1237,9757,42,Graduation,Together,84906.0,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,1631,1103,528
1238,6918,25,Graduation,Married,28691.0,1,0,04-07-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,9,25
1239,286,62,Graduation,Single,44213.0,1,1,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,152,106,46
1240,11086,30,Basic,Single,25707.0,1,0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,21,10,11
1241,1921,47,PhD,Married,59062.0,2,1,03-10-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,71,55,16
1242,4138,52,Graduation,Single,76624.0,0,1,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,899,592,307
1243,7718,67,Master,Together,66000.0,0,0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,711,289,422
1244,1291,36,PhD,Together,27683.0,1,0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,351,209,142
1247,803,46,Graduation,Together,40521.0,1,1,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,21,16,5
1248,4298,41,PhD,Together,20427.0,1,0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10,6,4
1249,10833,39,Graduation,Married,65106.0,0,1,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,973,809,164
1250,9606,49,PhD,Married,69969.0,0,0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1536,955,581
1251,8534,62,Graduation,Married,67433.0,0,2,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,992,693,299
1252,5153,47,PhD,Married,77766.0,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1529,1090,439
1253,961,42,Graduation,Married,74716.0,0,1,12-09-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,860,399,461
1254,5011,51,Graduation,Divorced,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,928,772,156
1255,6653,44,PhD,Married,55158.0,1,1,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,418,327,91
1256,9094,59,2n Cycle,Married,62972.0,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,587,505,82
1257,810,39,Graduation,Married,74190.0,0,1,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,641,306,335
1258,5493,38,Graduation,Married,39356.0,1,1,19-03-2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,23,21,2
1260,5107,41,PhD,Divorced,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,49,37,12
1261,3979,31,PhD,Divorced,90687.0,0,0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,1779,1067,712
1262,6049,32,Master,Together,73450.0,0,0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,1804,1248,556
1263,8147,54,Graduation,Married,31454.0,1,1,06-07-2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,48,37,11
1264,1857,62,Graduation,Single,47139.0,1,1,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,83,71,12
1265,3910,39,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1862,1085,777
1266,5207,51,PhD,Married,53378.0,1,1,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,793,627,166
1267,11114,44,Graduation,Together,19656.0,1,0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,84,65,19
1268,5429,66,PhD,Married,45579.0,0,1,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,183,147,36
1269,9400,56,2n Cycle,Single,85485.0,0,0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,1383,702,681
1270,1740,70,Graduation,Married,55956.0,0,0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,999,807,192
1271,7488,51,Master,Single,64191.0,0,1,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,825,473,352
1272,195,42,Graduation,Single,38808.0,1,0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,246,174,72
1273,635,48,Master,Married,57183.0,1,1,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,610,534,76
1274,7527,46,Master,Divorced,23748.0,1,0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,76,29,47
1275,10319,43,Graduation,Married,66303.0,0,1,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1286,1162,124
1276,2296,39,Master,Married,37368.0,1,0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,30,15,15
1277,10637,50,Graduation,Married,40800.0,1,2,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,99,64,35
1278,2931,36,Graduation,Divorced,71847.0,0,0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,1192,1010,182
1279,907,39,Graduation,Married,46149.0,0,1,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,362,281,81
1281,9516,43,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,1229,837,392
1282,679,57,PhD,Married,37633.0,1,1,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,38,14,24
1283,7384,63,Master,Together,39767.0,0,0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,485,186,299
1284,5043,63,Basic,Married,26997.0,0,0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,434,200,234
1285,5267,44,Graduation,Divorced,33986.0,1,0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,22,22
1286,339,42,PhD,Married,57091.0,0,1,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,496,466,30
1287,2516,45,2n Cycle,Married,46831.0,1,1,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,78,60,18
1289,378,43,Graduation,Married,52531.0,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,794,480,314
1290,4808,58,Graduation,Married,15759.0,0,0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,4,13
1291,5068,43,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,26,16,10
1292,7628,41,2n Cycle,Married,43050.0,1,0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,76,41,35
1293,7128,37,PhD,Single,42997.0,1,1,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,15,10,5
1294,2811,51,PhD,Single,48918.0,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,53,9
1295,3551,60,Master,Together,60033.0,0,1,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,198,121,77
1296,1663,36,PhD,Together,34043.0,1,0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,30,19
1297,5543,48,Graduation,Together,57811.0,0,1,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,802,644,158
1298,1577,68,Graduation,Married,78569.0,0,0,19-02-2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,1736,828,908
1302,1878,29,2n Cycle,Married,23148.0,0,0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,37,17,20
1303,3099,44,Graduation,Divorced,44267.0,1,1,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,310,237,73
1304,6055,35,Graduation,Married,71626.0,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,1305,763,542
1305,5841,48,Graduation,Together,60894.0,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,832,660,172
1306,3972,38,Graduation,Together,50200.0,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,401,336,65
1307,4394,49,PhD,Married,81051.0,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,1501,1185,316
1308,5758,32,Graduation,Married,65169.0,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,1189,1120,69
1309,6658,42,Graduation,Together,59868.0,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1194,935,259
1310,4603,54,PhD,Married,65695.0,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,656,435,221
1311,8427,58,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1540,599,941
1312,10260,49,Master,Together,45143.0,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,311,221,90
1313,7143,59,2n Cycle,Together,74805.0,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,820,408,412
1314,8789,25,2n Cycle,Married,59060.0,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,274,87,187
1315,6197,52,PhD,Single,27238.0,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,57,40,17
1316,4554,49,Graduation,Together,47009.0,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,448,271,177
1317,4937,41,2n Cycle,Married,46094.0,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,19,25
1318,1920,42,Graduation,Married,40321.0,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,102,71,31
1319,8749,30,Graduation,Together,37235.0,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,61,46,15
1320,1650,54,Master,Married,81843.0,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,1643,986,657
1321,10377,56,Master,Together,46692.0,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,397,270,127
1322,9206,46,Graduation,Together,77382.0,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1121,730,391
1323,10971,37,Graduation,Single,37774.0,2,0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,473,351,122
1324,6398,40,Basic,Married,18393.0,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,50,11,39
1325,9212,52,Master,Married,72828.0,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1678,1424,254
1326,7937,32,Graduation,Married,24711.0,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,58,20,38
1327,839,39,PhD,Married,45503.0,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,170,116,54
1329,158,69,PhD,Together,71604.0,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,1196,517,679
1330,4832,35,Graduation,Married,27244.0,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,101,76,25
1331,5621,45,Graduation,Married,48752.0,1,1,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,316,88,228
1332,1945,52,Graduation,Married,71434.0,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1400,975,425
1333,5147,66,Graduation,Single,90842.0,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,1424,1054,370
1334,2535,36,Master,Married,88097.0,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,844,364,480
1335,11039,39,Graduation,Married,51948.0,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,311,153,158
1336,9495,32,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1149,487,662
1337,9635,31,Master,Married,35876.0,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,129,83,46
1338,2173,62,Graduation,Widow,40049.0,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,32,19,13
1339,942,32,Graduation,Single,39660.0,1,0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,299,188,111
1340,9386,52,Graduation,Together,50127.0,0,1,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,320,295,25
1341,5510,37,Master,Married,43263.0,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,441,374,67
1342,873,65,Master,Married,62845.0,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,1178,1133,45
1343,2253,24,Graduation,Married,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,85,54,31
1344,5181,32,Basic,Single,24367.0,1,0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,24,18,6
1345,979,39,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,112,62,50
1346,10390,55,2n Cycle,Married,26887.0,0,1,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,30,16,14
1347,4698,31,PhD,Married,50150.0,0,0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,410,207,203
1348,7793,38,Graduation,Together,62061.0,0,1,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,800,709,91
1349,1745,52,PhD,Divorced,85696.0,0,0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,1313,726,587
1350,10590,58,PhD,Together,76542.0,0,0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,1483,837,646
1351,5080,21,Graduation,Single,70515.0,0,0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,1258,624,634
1352,8369,27,Graduation,Together,18227.0,1,0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,28,15,13
1353,5232,49,Graduation,Married,69139.0,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,227,107,120
1354,2407,32,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1555,947,608
1355,3834,52,Graduation,Single,69627.0,0,1,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,861,314,547
1356,7912,36,Graduation,Married,38136.0,1,0,22-04-2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,103,61,42
1357,7712,68,PhD,Single,62159.0,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,634,281,353
1358,1065,51,Graduation,Single,80695.0,0,0,29-12-2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,1918,612,1306
1359,7275,43,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,131,95,36
1360,1343,46,Graduation,Together,58554.0,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,586,456,130
1361,1384,22,Basic,Married,17256.0,1,0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,62,36,26
1362,9967,40,Graduation,Divorced,53034.0,1,1,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,447,221,226
1363,6181,64,2n Cycle,Together,52203.0,0,0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,939,624,315
1364,10507,37,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,797,721,76
1365,2674,56,Master,Single,75154.0,0,1,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1143,768,375
1366,2698,38,Graduation,Single,47025.0,0,1,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,415,280,135
1367,3231,41,Graduation,Married,37971.0,1,0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,30,14,16
1368,4096,46,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,187,131,56
1369,10476,56,Graduation,Married,67267.0,0,1,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,251,166,85
1370,5948,39,Graduation,Single,57338.0,0,1,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,237,168,69
1371,9140,54,2n Cycle,Together,50523.0,1,1,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,91,59,32
1372,10258,49,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35,30,5
1373,5675,54,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,493,463,30
1374,4743,45,PhD,Married,56242.0,0,1,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,971,785,186
1375,8805,54,Graduation,Single,48904.0,0,1,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,371,323,48
1376,1542,39,Graduation,Single,56243.0,1,2,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,396,357,39
1377,6770,29,Graduation,Married,21355.0,1,0,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,68,41,27
1378,8773,43,Master,Together,57420.0,0,1,25-06-2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,322,304,18
1380,10420,59,Master,Divorced,46390.0,0,1,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,222,142,80
1381,7514,58,2n Cycle,Together,54342.0,1,1,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,177,122,55
1384,793,41,Graduation,Married,20895.0,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,45,22,23
1385,10909,66,Graduation,Married,92344.0,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,1899,1130,769
1387,8702,38,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,22,14,8
1388,4791,34,Graduation,Together,44964.0,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,21,20
1389,2963,35,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,1440,869,571
1390,8216,42,Master,Married,53761.0,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,325,236,89
1391,8140,41,Graduation,Together,22682.0,1,0,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,95,48,47
1392,10146,42,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,28,14
1393,5289,39,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,72,41,31
1394,2587,42,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,20,14,6
1395,4405,58,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,789,637,152
